,Postal Code,Neighborhood Group Latitude,Neighborhood Group Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
603,M5K,43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
604,M5K,43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
605,M5K,43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
606,M5K,43.6532057,-79.4000493,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
607,M5K,43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
608,M5K,43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
609,M5K,43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
610,M5K,43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
611,M5K,43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
612,M5K,43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
613,M5K,43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
614,M5K,43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
615,M5K,43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
616,M5K,43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
617,M5K,43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
618,M5K,43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
619,M5K,43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
620,M5K,43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
621,M5K,43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
622,M5K,43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
623,M5K,43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
624,M5K,43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
625,M5K,43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
626,M5K,43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
627,M5K,43.6532057,-79.4000493,Pancho's Bakery,43.654750233381165,-79.40210500607643,Bakery
628,M5K,43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
629,M5K,43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
630,M5K,43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
631,M5K,43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
632,M5K,43.6532057,-79.4000493,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
633,M5K,43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
634,M5K,43.6532057,-79.4000493,Pizzeria Via Mercanti,43.65407077215065,-79.40192005863022,Italian Restaurant
635,M5K,43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
636,M5K,43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
637,M5K,43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
638,M5K,43.6532057,-79.4000493,The Planet Traveler,43.657202,-79.403568,Hostel
639,M5K,43.6532057,-79.4000493,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
640,M5K,43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
641,M5K,43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
642,M5K,43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
643,M5K,43.6532057,-79.4000493,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
644,M5K,43.6532057,-79.4000493,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
645,M5K,43.6532057,-79.4000493,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
646,M5K,43.6532057,-79.4000493,Petit Nuage,43.65171670538228,-79.40399906956775,Dessert Shop
647,M5K,43.6532057,-79.4000493,Alo,43.64857357946059,-79.39624325999638,French Restaurant
648,M5K,43.6532057,-79.4000493,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
649,M5K,43.6532057,-79.4000493,Core Studio Yoga & Pilates,43.647919673434195,-79.40019574557343,Yoga Studio
650,M5K,43.6532057,-79.4000493,City Dance Corps,43.648143964685374,-79.39811053124042,Dance Studio
651,M5K,43.6532057,-79.4000493,Voodoo Child,43.65695821626081,-79.40546029795985,Café
652,M5K,43.6532057,-79.4000493,Crimson Teas 堅信良茶,43.656953,-79.399449,Tea Room
653,M5K,43.6532057,-79.4000493,Aloette,43.648380956878,-79.39618583130652,Restaurant
654,M5K,43.6532057,-79.4000493,Butter Avenue,43.64849710051548,-79.3977987397473,Dessert Shop
655,M5K,43.6532057,-79.4000493,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
656,M5K,43.6532057,-79.4000493,MEC,43.64939,-79.394006,Sporting Goods Shop
657,M5K,43.6532057,-79.4000493,Saku Sushi,43.648038262053305,-79.40026848917229,Sushi Restaurant
658,M5K,43.6532057,-79.4000493,La Palette,43.64782019405015,-79.40095745762193,French Restaurant
659,M5K,43.6532057,-79.4000493,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
660,M5K,43.6532057,-79.4000493,Kekou Gelato House,43.648651876492046,-79.39690109356265,Ice Cream Shop
661,M5K,43.6532057,-79.4000493,Raku,43.64813897879459,-79.39949180336755,Udon Restaurant
662,M5K,43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
663,M5K,43.6532057,-79.4000493,Tequila Bookworm,43.64769690944723,-79.40154896874483,Bar
664,M5K,43.6532057,-79.4000493,Isshin Ramen 一心,43.65651655724417,-79.40694540739058,Ramen Restaurant
665,M5K,43.6532057,-79.4000493,Good Hombres,43.653235,-79.406566,Taco Place
666,M5K,43.6532057,-79.4000493,BarChef,43.648038103605295,-79.40016126163273,Bar
667,M5K,43.6532057,-79.4000493,Grasshopper,43.65757329774803,-79.40215928821414,Vegetarian / Vegan Restaurant
668,M5K,43.6532057,-79.4000493,Graffiti Alley,43.64795421908404,-79.39810216426848,Street Art
669,M5K,43.6532057,-79.4000493,Horseshoe Tavern,43.6493390929762,-79.3959763512841,Music Venue
670,M5K,43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
671,M5K,43.6532057,-79.4000493,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
672,M5K,43.6532057,-79.4000493,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
673,M5K,43.6532057,-79.4000493,Cacao 70,43.648351398208,-79.39808247973598,Creperie
674,M5K,43.6532057,-79.4000493,Le Gourmand Café,43.648282339042105,-79.39623145239167,Café
675,M5K,43.6532057,-79.4000493,#Hashtag Gallery,43.65183024518982,-79.40810273899646,Art Gallery
676,M5K,43.6532057,-79.4000493,Early Bird Espresso & Brew Bar,43.647419183755126,-79.40255659297493,Café
677,M5K,43.6532057,-79.4000493,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
678,M5K,43.6532057,-79.4000493,Manic Coffee,43.656684355245964,-79.40703202630826,Café
679,M5K,43.6532057,-79.4000493,Outer Layer,43.64762126599825,-79.4014203057623,Gift Shop
680,M5K,43.6532057,-79.4000493,Montauk,43.65208369287188,-79.4068975523757,Bar
681,M5K,43.6532057,-79.4000493,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
682,M5K,43.6532057,-79.4000493,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
683,M5K,43.6532057,-79.4000493,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
684,M5K,43.6532057,-79.4000493,Little Island Comics,43.6574262460595,-79.40249562263489,Comic Shop
685,M5K,43.6532057,-79.4000493,The Cloak and Dagger,43.65693093368426,-79.40566290389248,Pub
686,M5K,43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
687,M5K,43.6532057,-79.4000493,EB Games,43.6489361368077,-79.3953942781761,Video Game Store
688,M5K,43.6532057,-79.4000493,Fahrenheit Coffee,43.64703669923361,-79.40087579760974,Coffee Shop
689,M5K,43.6532057,-79.4000493,My Roti Place,43.648663,-79.397306,Indian Restaurant
690,M5K,43.6532057,-79.4000493,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
691,M5K,43.6532057,-79.4000493,The Cameron House,43.648617,-79.39757,Bar
692,M5K,43.6532057,-79.4000493,Mother's Dumplings,43.65710501801941,-79.39955196237875,Dumpling Restaurant
693,M5K,43.6532057,-79.4000493,Sneaky Dee's,43.65634906243686,-79.40764590401695,Bar
694,M5K,43.6532057,-79.4000493,Kupfert & Kim,43.64794381005563,-79.39612137378384,Vegetarian / Vegan Restaurant
695,M5K,43.6532057,-79.4000493,DAVIDsTEA,43.64969837615772,-79.39244396915564,Tea Room
696,M5K,43.6532057,-79.4000493,Arepa Cafe,43.64784655479944,-79.40092457183587,Arepa Restaurant
697,M5K,43.6532057,-79.4000493,Provo Food Bar,43.654293123974384,-79.39178769369552,Tapas Restaurant
698,M5K,43.6532057,-79.4000493,Swipe Books on Advertising & Design,43.64815607248922,-79.3940703226255,Bookstore
699,M5K,43.6532057,-79.4000493,The Hideout,43.65655707458983,-79.4071272909934,Bar
700,M5K,43.6532057,-79.4000493,Bathurst Local,43.651527895422575,-79.40583615714475,Bar
701,M5K,43.6532057,-79.4000493,Sheherzade,43.656658800835054,-79.40696895427777,Persian Restaurant
702,M5L,43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
703,M5L,43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
704,M5L,43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
705,M5L,43.66900510000001,-79.4422593,Balzac’s Coffee,43.670042,-79.448342,Coffee Shop
706,M5L,43.66900510000001,-79.4422593,Planet Fitness,43.66758797288865,-79.44257365441428,Gym / Fitness Center
707,M5L,43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
708,M5L,43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
709,M5L,43.66900510000001,-79.4422593,Hale Coffee,43.665531698018086,-79.44994926452637,Coffee Shop
710,M5L,43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
711,M5L,43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
712,M5L,43.66900510000001,-79.4422593,Piri-Piri Churrasqueira,43.66624777557027,-79.44984237455147,Portuguese Restaurant
713,M5L,43.66900510000001,-79.4422593,Wallace Espresso,43.66236728741229,-79.4442272516029,Coffee Shop
714,M5L,43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
715,M5L,43.66900510000001,-79.4422593,Boo Radley's Junction Bar and Grill,43.666110374762674,-79.45017005861318,Bar
716,M5L,43.66900510000001,-79.4422593,Famiglia Baldassarre,43.670388,-79.434999,Italian Restaurant
717,M5L,43.66900510000001,-79.4422593,Donna’s,43.662581,-79.444593,Diner
718,M5L,43.66900510000001,-79.4422593,Cantanhede O Bairradino,43.66254634403038,-79.4446564259842,Portuguese Restaurant
719,M5L,43.66900510000001,-79.4422593,Dovercourt Park,43.664915496359505,-79.43412931213085,Park
720,M5L,43.66900510000001,-79.4422593,Dark Horse Espresso Bar,43.67046758917436,-79.43487827252835,Coffee Shop
721,M5L,43.66900510000001,-79.4422593,Dollarama,43.665296,-79.446215,Discount Store
722,M5L,43.66900510000001,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
723,M5L,43.66900510000001,-79.4422593,Campbell Park,43.66371788764777,-79.44836107862439,Park
724,M5L,43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
725,M5L,43.66900510000001,-79.4422593,Boulderz Climbing Centre,43.666857152868026,-79.44950780358212,Gym
726,M5L,43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
727,M5L,43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
728,M5L,43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
729,M5L,43.66900510000001,-79.4422593,Earlscourt Park Off-Leash Area,43.671952771572506,-79.44922904751769,Dog Run
730,M5L,43.66900510000001,-79.4422593,The Beer Store,43.6662561,-79.4510532,Beer Store
731,M5L,43.66900510000001,-79.4422593,Foundry Lofts - Gym,43.67086464695007,-79.44843571171634,Gym
732,M5L,43.66900510000001,-79.4422593,Pepper's Café,43.662309899548795,-79.44461131976689,Café
733,M5L,43.66900510000001,-79.4422593,Davenport Village Park,43.67108887242099,-79.44899293998914,Park
734,M5L,43.66900510000001,-79.4422593,Knockout Ice Cream,43.670717,-79.434551,Ice Cream Shop
735,M5L,43.66900510000001,-79.4422593,Salem Smoke Shop,43.67398524055055,-79.43731104476372,Smoke Shop
736,M5L,43.66900510000001,-79.4422593,Album Studio and Equipment Rentals,43.67067317592449,-79.43349123001099,Camera Store
737,M5L,43.66900510000001,-79.4422593,Total Cleanse,43.66951686682728,-79.43276166915894,Juice Bar
738,M5L,43.66900510000001,-79.4422593,FilmPlus,43.66614871581859,-79.45127230485116,Hobby Shop
739,M5L,43.66900510000001,-79.4422593,Paris Bakery,43.66234671167936,-79.44460148449033,Bakery
740,M5N,43.6509432,-79.55472440000001,State & Main Kitchen & Bar,43.645778373222065,-79.5603738581396,Restaurant
741,M5N,43.6509432,-79.55472440000001,TD Canada Trust,43.64550170005129,-79.5600064576721,Bank
742,M5N,43.6509432,-79.55472440000001,Pizza Pizza,43.648754693274114,-79.54872638036836,Pizza Place
743,M5N,43.6509432,-79.55472440000001,GoodLife Fitness Etobicoke East Mall and Burnhamthorpe,43.645403,-79.559604,Gym
744,M5N,43.6509432,-79.55472440000001,Pizza Nova,43.649092,-79.549,Pizza Place
745,M5N,43.6509432,-79.55472440000001,Video 99 Variety,43.65192425958664,-79.56231855796344,Convenience Store
746,M5N,43.6509432,-79.55472440000001,Burnhamthorpe Adult Learning Centre,43.648356198695225,-79.56209729688265,Theater
747,M5N,43.6509432,-79.55472440000001,barBURRITO,43.64571,-79.560135,Mexican Restaurant
748,M5N,43.6509432,-79.55472440000001,Hampton Inn by Hilton,43.65619274840501,-79.56016965363763,Hotel
749,M5N,43.6509432,-79.55472440000001,My Daily Grind,43.6501403,-79.54566030000001,Coffee Shop
750,M5N,43.6509432,-79.55472440000001,Delimark Cafe,43.64711641979496,-79.56299028007844,Café
751,M6G,43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
752,M6G,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
753,M6G,43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
754,M6G,43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
755,M6G,43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
756,M6G,43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
757,M6G,43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
758,M6G,43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
759,M6G,43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
760,M6G,43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
761,M6G,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
762,M6G,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
763,M6G,43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
764,M6G,43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
765,M6G,43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
766,M6G,43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
767,M6G,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
768,M6G,43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
769,M6G,43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
770,M6G,43.6795571,-79.352188,The Danforth Music Hall,43.676338261234214,-79.35707059920209,Concert Hall
771,M6G,43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
772,M6G,43.6795571,-79.352188,Withrow Park,43.67489949057737,-79.34843681570193,Park
773,M6G,43.6795571,-79.352188,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery
774,M6G,43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
775,M6G,43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
776,M6G,43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
777,M6G,43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
778,M6G,43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
779,M6G,43.6795571,-79.352188,Tapas at Embrujo,43.67617503951251,-79.35841083526611,Tapas Restaurant
780,M6G,43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
781,M6G,43.6795571,-79.352188,Sidebar,43.676441,-79.356745,Cocktail Bar
782,M6G,43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
783,M6G,43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
784,M6G,43.6795571,-79.352188,Astoria Shish Kebob House,43.677596,-79.351738,Greek Restaurant
785,M6G,43.6795571,-79.352188,Greenwood Smokehouse BBQ,43.679023116774175,-79.34437939575473,BBQ Joint
786,M6G,43.6795571,-79.352188,Leonidas Chocolates Cafe,43.67811808012494,-79.34948504099059,Café
787,M6G,43.6795571,-79.352188,Broadview Espresso,43.67836631426999,-79.35836661201425,Café
788,M6G,43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
789,M6G,43.6795571,-79.352188,The Old Nick,43.67634350317935,-79.3577749231676,Pub
790,M6G,43.6795571,-79.352188,Athens Restaurant & Bar,43.679158774155724,-79.34365960911909,Greek Restaurant
791,M6G,43.6795571,-79.352188,Mambo Lounge,43.676514618632446,-79.35820185974248,Cuban Restaurant
792,M6G,43.6795571,-79.352188,Allen's,43.67644563314147,-79.3573034983213,Burger Joint
793,M6G,43.6795571,-79.352188,Joy of Dance Studios,43.676230731425775,-79.35841548937343,Dance Studio
794,M6G,43.6795571,-79.352188,808 Social,43.682224,-79.34634,Café
795,M6G,43.6795571,-79.352188,Small Wonders Pet Emporium,43.67649384673413,-79.35761244096778,Pet Store
796,M6G,43.6795571,-79.352188,Kalyvia,43.6779727,-79.3512077,Greek Restaurant
797,M6G,43.6795571,-79.352188,Withrow Park Off Leash Dog Park,43.67401899043838,-79.34676402450275,Dog Run
798,M6G,43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
799,M6G,43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
800,M6G,43.6795571,-79.352188,Von Doughnuts,43.67919504981879,-79.34340383066859,Donut Shop
801,M6G,43.6795571,-79.352188,Menchie's,43.67830909198205,-79.34810528402672,Frozen Yogurt Shop
802,M6G,43.6795571,-79.352188,IL FORNELLO on Danforth,43.67860392856738,-79.34690364849348,Italian Restaurant
803,M6G,43.6795571,-79.352188,Ryus Noodle Bar,43.67708634637724,-79.35889401670757,Ramen Restaurant
804,M6G,43.6795571,-79.352188,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
805,M6G,43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
806,M6G,43.6795571,-79.352188,Centennial College - Story Arts Centre,43.684873888059535,-79.34914033668834,Business Service
807,M6G,43.6795571,-79.352188,Dora Keogh,43.676417604443785,-79.35738039821362,Pub
808,M6G,43.6795571,-79.352188,Yoga Sanctuary Danforth,43.67630095496335,-79.35850814764251,Yoga Studio
809,M6G,43.6795571,-79.352188,Bar Oak,43.67793098663968,-79.34872380466781,Lounge
